Success,Expectation Type,Column,Column Pair,Max Value,Min Value,Element Count,Unexpected Count,Unexpected Percent,Value Set,Unexpected Value,Observed Value
True,expect_column_to_exist,first,"('', '')",,,,,,,[],
True,expect_column_values_to_not_be_null,first,"('', '')",,,18153,0,0.0,,[],
True,expect_column_values_to_be_in_set,first,"('', '')",,,18153,0,0.0,"['Janet', 'Julian', 'Patrick', 'Rita', 'Donald', 'Dustin', 'Elizabeth', 'Jackie', 'Victoria', 'Felicia', 'Bobby', 'Raymond', 'Gail', 'Sharon', 'Briana', 'Cristian', 'Jessica', 'Ashley', 'Gloria', 'Kathleen', 'Martin', 'Christian', 'Nancy', 'Wayne', 'Erik', 'Monica', 'Sabrina', 'Stanley', 'Holly', 'Laura', 'Brenda', 'Carrie', 'Alex', 'Philip', 'Crystal', 'Breanna', 'Jeremy', 'Lauren', 'Cory', 'Paula', 'Natasha', 'Daniel', 'Amber', 'Savannah', 'Dale', 'Tracy', 'Brandy', 'Jose', 'Veronica', 'April', 'Mario', 'Cynthia', 'Amy', 'Maria', 'Johnny', 'Kathy', 'Sherry', 'Gregory', 'Steven', 'Jack', 'Xavier', 'Carlos', 'Patricia', 'Ruth', 'Carl', 'Tammie', 'Jeff', 'John', 'Sheila', 'Travis', 'Barbara', 'Dalton', 'Monique', 'Phillip', 'Belinda', 'Guy', 'Joseph', 'Collin', 'Shawn', 'Corey', 'Morgan', 'Chris', 'Hayden', 'Kylie', 'Christina', 'Jodi', 'Alan', 'Gerald', 'Tommy', 'Kendra', 'Christine', 'Bridget', 'Sydney', 'Danielle', 'Stephanie', 'Beth', 'Louis', 'Lance', 'Melody', 'Micheal', 'Becky', 'Sophia', 'Sandra', 'Curtis', 'Megan', 'Toni', 'Roberta', 'Heather', 'Sonya', 'Melanie', 'Omar', 'Jacqueline', 'Antonio', 'Jerry', 'Marcia', 'Deborah', 'Linda', 'Kaitlyn', 'Kara', 'Greg', 'Scott', 'Mary', 'Gabriella', 'Tiffany', 'Margaret', 'Ronald', 'Diana', 'Gina', 'Craig', 'Tyler', 'Shelby', 'Tina', 'Kayla', 'Judy', 'Denise', 'Olivia', 'Zachary', 'Larry', 'Edward', 'Joshua', 'Tabitha', 'Emily', 'Misty', 'Aaron', 'Sean', 'Kathryn', 'Taylor', 'Tanner', 'Debbie', 'Brittany', 'Leah', 'Timothy', 'Marissa', 'Mackenzie', 'Bryce', 'Nicholas', 'Nathan', 'Alyssa', 'Sarah', 'Melissa', 'Amanda', 'Bradley', 'Cody', 'Frederick', 'Erika', 'Jesse', 'Benjamin', 'Sara', 'Joanne', 'Douglas', 'Diane', 'Angie', 'Audrey', 'Meredith', 'Peter', 'Jared', 'Keith', 'Thomas', 'Jim', 'Cheryl', 'Karen', 'Joanna', 'Terri', 'Theresa', 'Debra', 'Vicki', 'Kurt', 'Brandon', 'Samuel', 'Allison', 'Katelyn', 'Jeffrey', 'Stephen', 'David', 'Terrance', 'Jill', 'Erin', 'Jennifer', 'Valerie', 'Mark', 'Sheri', 'Lisa', 'Dwayne', 'Pamela', 'Erica', 'Derek', 'Kelsey', 'Peggy', 'Lori', 'Krystal', 'Eric', 'Leslie', 'Rick', 'Lindsay', 'Allen', 'Kyle', 'Brianna', 'Joe', 'Dawn', 'Jasmine', 'Whitney', 'Cesar', 'Dorothy', 'Carolyn', 'Bianca', 'Ryan', 'Tammy', 'Rebecca', 'Jason', 'Casey', 'Tamara', 'Michelle', 'Vanessa', 'Robin', 'Bryan', 'Kenneth', 'Stacy', 'James', 'Brent', 'Julia', 'Kristin', 'Adam', 'Tanya', 'Kelly', 'Michele', 'Jeffery', 'Richard', 'Maureen', 'Carol', 'Sally', 'Rachel', 'Frank', 'Randall', 'Michael', 'Adriana', 'Willie', 'Andrea', 'Gary', 'Alice', 'Haley', 'Bethany', 'Brooke', 'Melinda', 'Paul', 'Connie', 'Connor', 'Candice', 'Natalie', 'Anthony', 'Jacob', 'Renee', 'Kristina', 'Vincent', 'Shannon', 'Lawrence', 'Derrick', 'Ellen', 'Kristen', 'Dylan', 'Ariana', 'Grace', 'Jenna', 'Susan', 'Alicia', 'Helen', 'Spencer', 'Warren', 'Matthew', 'Francisco', 'Eddie', 'Ian', 'Kevin', 'Hannah', 'Billy', 'Teresa', 'Hailey', 'Juan', 'George', 'Tara', 'Randy', 'Ann', 'Jordan', 'Harry', 'Katherine', 'Jonathan', 'Donna', 'Robert', 'Joel', 'Mike', 'Regina', 'Catherine', 'Judith', 'Melvin', 'Claire', 'Cassandra', 'Charles', 'Julie', 'Christopher', 'Mckenzie', 'Angela', 'Justin', 'Brian', 'Walter', 'Bill', 'Drew', 'Kimberly', 'Jamie', 'Andrew', 'Ana', 'William', 'Tami', 'Dakota', 'Wesley', 'Christie', 'Anna', 'Destiny', 'Ricky']",[],
True,expect_column_to_exist,last,"('', '')",,,,,,,[],
True,expect_column_values_to_not_be_null,last,"('', '')",,,18153,0,0.0,,[],
True,expect_column_values_to_be_in_set,last,"('', '')",,,18153,0,0.0,"['Kim', 'Bowen', 'Farrell', 'Patrick', 'Frost', 'Copeland', 'Velasquez', 'Tucker', 'Robles', 'Mayer', 'Potter', 'Stein', 'Cole', 'Logan', 'Cross', 'Raymond', 'Gill', 'Black', 'Lambert', 'Doyle', 'Williams', 'Lawson', 'Mcbride', 'Duarte', 'Pruitt', 'Velazquez', 'Moore', 'Blair', 'Daugherty', 'Eaton', 'Ward', 'Gross', 'Ashley', 'Whitehead', 'Hendrix', 'Cohen', 'Martin', 'Khan', 'Barnett', 'Dixon', 'Chung', 'Ortega', 'Gray', 'Diaz', 'Odom', 'Johnston', 'Wright', 'Carpenter', 'Blackwell', 'Fisher', 'Love', 'Warner', 'Conner', 'Obrien', 'Fitzgerald', 'Rodgers', 'Huerta', 'Robinson', 'Bailey', 'Gonzalez', 'Greene', 'Clarke', 'Daniel', 'Shaffer', 'Foley', 'Novak', 'Heath', 'Montoya', 'Jenkins', 'Leon', 'Stephenson', 'Nolan', 'Yoder', 'Gregory', 'Cook', 'Parrish', 'Goodman', 'Combs', 'Gomez', 'Robertson', 'Perkins', 'Long', 'Walker', 'Small', 'Nunez', 'Hall', 'Patel', 'Reese', 'Hopkins', 'Mcdonald', 'Myers', 'Choi', 'Tapia', 'Moreno', 'Joseph', 'Lee', 'Short', 'Hickman', 'Villarreal', 'Hensley', 'Morgan', 'Bridges', 'Lewis', 'Perry', 'Yu', 'Jacobs', 'Roberson', 'Hayden', 'Thornton', 'Riddle', 'Pittman', 'White', 'Sanchez', 'Gutierrez', 'Rowe', 'Harris', 'Stanton', 'Mitchell', 'Elliott', 'Washington', 'Skinner', 'Cooper', 'Mckinney', 'Keller', 'Vasquez', 'Vargas', 'Young', 'Ballard', 'Bryant', 'Chase', 'Harper', 'Johnson', 'Hudson', 'Dawson', 'Lowe', 'Nash', 'Leach', 'Sherman', 'Banks', 'Torres', 'Pennington', 'Shah', 'Hart', 'Curtis', 'Webster', 'Ray', 'Pugh', 'Quinn', 'Beltran', 'West', 'Hayes', 'Kemp', 'Wheeler', 'Hawkins', 'Morales', 'Williamson', 'Mcmahon', 'Alexander', 'Walters', 'Gamble', 'Scott', 'Castro', 'Haynes', 'Mason', 'Murphy', 'Frey', 'Rosales', 'Park', 'Gibson', 'Tyler', 'Carson', 'Hale', 'Patton', 'Flores', 'Maldonado', 'Patterson', 'Santos', 'Chandler', 'Sheppard', 'Mccormick', 'Willis', 'Munoz', 'Knight', 'Roy', 'Barnes', 'Forbes', 'Carr', 'Summers', 'Farley', 'Thompson', 'Mclean', 'Zimmerman', 'Phillips', 'Alvarez', 'Taylor', 'Conway', 'Jimenez', 'Escobar', 'Franco', 'Bell', 'Nelson', 'Morrison', 'Mueller', 'Camacho', 'Ross', 'Villegas', 'Melton', 'Rodriguez', 'Mann', 'Briggs', 'Mclaughlin', 'Boyd', 'Weber', 'Grant', 'Howard', 'Massey', 'Vance', 'Garza', 'Estrada', 'Campbell', 'Clark', 'Fuller', 'Evans', 'Beck', 'Jones', 'Castaneda', 'Hardy', 'Webb', 'Waters', 'Zuniga', 'Brooks', 'Anderson', 'Thomas', 'Benitez', 'Francis', 'Baldwin', 'Hughes', 'Mcintyre', 'Mcgee', 'Simpson', 'Mayo', 'Bonilla', 'Hooper', 'Wade', 'Juarez', 'Hines', 'May', 'Ellis', 'Page', 'Price', 'Berry', 'Drake', 'Graham', 'Gallagher', 'Crane', 'Fox', 'Dominguez', 'Luna', 'Carroll', 'Schwartz', 'Prince', 'Wallace', 'Mendoza', 'Nguyen', 'Fleming', 'Newman', 'Ayala', 'Singh', 'Sanders', 'Terry', 'Garcia', 'Lynch', 'Daniels', 'Wilkinson', 'Curry', 'Brown', 'Rose', 'Roach', 'Rice', 'Stark', 'Wall', 'Roberts', 'Bishop', 'King', 'Marsh', 'Rogers', 'Matthews', 'Blanchard', 'Allen', 'House', 'Ramirez', 'Byrd', 'Rhodes', 'Waller', 'Murray', 'Whitney', 'Bernard', 'Farmer', 'Owens', 'Becker', 'Floyd', 'Humphrey', 'Mckee', 'Johns', 'Wagner', 'Hogan', 'Andrade', 'Dickson', 'Ryan', 'Bush', 'Stephens', 'Casey', 'Burns', 'Powers', 'Meza', 'Carter', 'Walls', 'Baker', 'Middleton', 'Lane', 'Mills', 'Dickerson', 'Stevens', 'Davis', 'Burton', 'Dean', 'Simmons', 'Fowler', 'Butler', 'James', 'Cabrera', 'Molina', 'Holt', 'Olson', 'Smith', 'Werner', 'Grimes', 'Parsons', 'Hanson', 'Kelly', 'Flynn', 'Horn', 'Moody', 'Kirk', 'Parker', 'Tran', 'Rivera', 'Stewart', 'Ford', 'Salazar', 'Lopez', 'Everett', 'Wise', 'Walsh', 'Hernandez', 'Collins', 'Frank', 'Guerra', 'Ayers', 'Padilla', 'Abbott', 'Nichols', 'Terrell', 'Mendez', 'Pena', 'Norman', 'Colon', 'Davies', 'Edwards', 'Preston', 'Harvey', 'Moss', 'Cannon', 'Lam', 'Hunter', 'Roman', 'Arnold', 'Martinez', 'Lloyd', 'Anthony', 'Wood', 'Burgess', 'Lawrence', 'Nixon', 'Powell', 'Woods', 'Koch', 'Vaughan', 'Schmidt', 'Flowers', 'Bentley', 'Bennett', 'Fitzpatrick', 'Turner', 'Blankenship', 'Miller', 'Holland', 'Spencer', 'Warren', 'Aguilar', 'Perez', 'Mccarthy', 'Adams', 'Jensen', 'Miles', 'Adkins', 'Serrano', 'Wolfe', 'Erickson', 'Vega', 'Chavez', 'Cain', 'Hunt', 'Marshall', 'Delacruz', 'Shaw', 'Krause', 'Sandoval', 'George', 'Jordan', 'Hodges', 'Caldwell', 'Osborne', 'Watson', 'Hurst', 'Weaver', 'Boone', 'Wilson', 'Gilbert', 'Gordon', 'Cruz', 'Maxwell', 'Orozco', 'Hill', 'Mathis', 'Dillon', 'Jackson', 'Payne', 'Key', 'Dunn', 'Best', 'Henry', 'Reyes', 'Garrett', 'Cox', 'Lin', 'Fernandez', 'Strickland', 'Carrillo', 'Faulkner', 'Gay', 'Foster', 'Sullivan', 'Russell', 'Sutton', 'Leblanc', 'Howell', 'Kirby', 'Conley', 'Garner', 'Cummings', 'Richards', 'Peters', 'Glover', 'Mcclure']",[],
True,expect_column_to_exist,gender,"('', '')",,,,,,,[],
True,expect_column_values_to_not_be_null,gender,"('', '')",,,18153,0,0.0,,[],
True,expect_column_values_to_be_in_set,gender,"('', '')",,,18153,0,0.0,"['M', 'F']",[],
True,expect_column_to_exist,street,"('', '')",,,,,,,[],
True,expect_column_values_to_not_be_null,street,"('', '')",,,18153,0,0.0,,[],
